ADC1	ADC2
1235	20
1235	19
1236	22
1236	20
1239	24
1236	21
1235	19
1237	20
1236	21
1235	18
1235	19
1235	19
1237	20
1236	20
1234	20
1235	21
1234	25
1231	20
1236	22
1235	22
1237	18
1235	21
1237	21
1234	24
1235	18
1233	22
1233	19
1235	23
1234	25
1232	23
1234	24
1236	25
1234	24
1236	21
1235	24
1231	21
1238	23
1233	23
1233	22
1233	21
1232	25
1233	22
1232	27
1233	23
1233	24
1235	24
1232	26
1233	22
1233	24
1230	25
1235	24
1232	22
1233	24
1234	22
1231	26
1232	24
1233	27
1233	26
1229	26
1232	21
1232	30
1233	26
1231	25
1232	28
1230	24
1229	23
1231	26
1230	28
1230	27
1232	26
1228	28
1230	28
1228	27
1233	27
1231	24
1229	29
1230	29
1229	32
1228	27
1229	30
1231	29
1231	27
1229	28
1230	31
1228	33
1230	28
1229	29
1232	25
1230	30
1230	28
1230	32
1230	29
1225	29
1230	31
1226	30
1229	42
1230	33
1230	31
1228	32
1230	32
1224	32
1227	34
1228	32
1226	30
1227	33
1230	32
1226	34
1225	33
1228	34
1226	33
1227	33
1227	33
1226	34
1229	36
1226	35
1228	33
1227	38
1225	36
1226	34
1229	33
1227	40
1225	34
1228	37
1226	37
1225	38
1225	34
1225	34
1224	38
1226	38
1227	36
1229	40
1225	38
1226	38
1226	41
1224	41
1225	40
1221	39
1224	41
1225	41
1224	42
1223	42
1223	42
1223	40
1225	41
1222	41
1225	41
1221	43
1222	44
1223	40
1223	41
1221	43
1222	42
1221	45
1222	43
1224	42
1220	44
1223	47
1221	43
1221	45
1220	44
1221	47
1221	45
1220	47
1220	48
1219	48
1219	48
1220	44
1221	48
1218	51
1221	48
1220	50
1219	48
1221	48
1220	50
1217	46
1218	48
1216	54
1216	52
1217	52
1216	52
1219	48
1218	52
1217	56
1219	48
1217	53
1214	52
1216	54
1217	51
1216	54
1215	54
1216	55
1215	54
1214	54
1215	55
1217	51
1215	58
1213	57
1215	57
1214	56
1216	57
1211	58
1213	59
1215	61
1213	58
1211	59
1212	59
1214	61
1212	61
1210	55
1213	63
1211	57
1211	60
1209	64
1213	64
1210	64
1210	64
1210	64
1211	60
1209	64
1209	64
1213	64
1211	66
1212	68
1213	68
1209	67
1208	67
1207	68
1208	67
1208	67
1206	67
1208	68
1205	69
1207	68
1202	71
1205	70
1209	67
1205	71
1205	73
1206	70
1205	72
1200	73
1204	76
