ADC1	ADC2
50	32
55	31
49	29
49	32
48	32
49	33
50	33
49	27
49	30
45	29
49	29
49	31
50	28
51	32
51	30
50	32
50	30
50	30
48	30
48	30
50	30
51	30
50	28
50	30
48	33
51	32
54	30
49	30
47	30
50	34
48	30
50	30
50	29
50	30
48	31
49	33
48	30
49	32
50	29
49	31
49	32
49	30
49	29
51	28
49	32
48	30
48	31
48	29
48	30
50	29
49	32
49	29
46	29
48	32
50	33
51	33
50	28
48	31
48	33
50	31
52	30
50	32
47	29
48	30
47	32
46	32
50	32
48	30
48	30
47	29
45	0
50	33
49	32
50	29
50	32
50	32
53	32
48	32
48	32
49	32
49	32
50	30
47	30
49	28
49	34
50	32
49	32
51	35
50	31
52	32
49	30
49	33
50	33
50	34
49	33
50	30
48	32
52	34
48	30
49	33
47	30
50	30
52	31
50	33
49	32
50	30
51	34
49	32
49	34
50	30
51	32
48	32
49	30
48	31
53	33
49	32
50	32
48	32
48	31
46	29
48	33
50	31
50	33
50	32
48	30
49	32
50	31
50	33
49	33
49	32
49	30
49	32
50	32
48	29
48	30
54	32
49	30
47	31
50	35
53	26
49	29
48	34
48	32
49	30
51	35
48	26
47	29
49	29
49	30
49	34
47	32
47	30
49	29
48	32
52	32
51	33
50	30
50	29
48	30
51	32
51	30
51	34
50	26
48	32
47	28
49	32
51	32
47	28
49	32
47	31
50	35
48	33
52	31
51	32
49	35
52	32
46	28
48	30
48	35
49	32
49	32
47	29
50	34
50	33
51	32
49	33
49	31
49	26
51	32
46	32
48	33
50	33
49	30
52	34
50	33
49	32
49	30
48	32
49	35
52	34
49	31
50	30
50	28
51	33
50	36
50	34
46	31
48	32
48	31
49	32
49	32
48	32
50	32
48	32
49	32
50	31
49	32
49	35
50	32
49	30
49	32
49	32
48	32
48	36
46	29
51	34
50	33
53	33
49	32
48	34
49	33
51	33
49	33
49	30
49	32
49	30
52	32
50	32
48	32
50	33
50	32
50	36
49	31
47	32
48	33
50	33
51	32
48	30
48	35
50	36
50	32
48	32
47	34
51	34
47	35
50	32
48	30
49	30
47	30
48	35
48	33
52	34
50	32
50	39
50	35
49	32
50	33
49	32
52	33
50	34
50	32
46	30
47	31
50	32
50	32
50	33
46	29
48	33
50	32
48	32
49	36
50	33
49	34
45	38
51	35
49	31
45	31
48	35
50	32
50	32
48	34
49	34
50	35
51	34
48	35
50	34
49	34
49	33
48	30
48	32
48	32
50	32
50	36
49	36
48	30
47	32
51	35
50	32
48	36
47	36
48	34
48	36
47	33
50	25
49	35
49	34
48	32
49	30
50	34
48	33
47	34
49	37
51	33
48	34
48	34
48	34
46	32
48	32
50	29
49	33
49	36
44	34
48	33
50	33
49	35
50	36
50	35
48	34
49	35
48	34
50	34
52	34
49	35
49	37
50	35
50	32
50	35
48	32
49	33
52	38
