ADC1	ADC2
3204	29
2841	29
3069	49
3139	27
2810	29
3187	33
3041	28
2805	30
3220	32
2927	26
2817	37
3213	30
2853	29
3080	51
3147	28
2820	30
3199	37
3045	26
2807	32
3226	36
2930	25
2828	42
3217	31
2855	29
3086	46
3145	29
2825	30
3207	36
3047	23
2812	30
3229	31
2932	26
2826	41
3221	30
2862	28
3093	47
3153	30
2827	30
3209	34
3050	27
2814	32
3234	34
2936	24
2840	37
3223	28
2865	28
3103	51
3157	26
2833	27
3218	38
3050	25
2818	33
3241	34
2938	27
2839	40
3227	29
2868	27
3107	46
3156	29
2836	34
3220	36
3055	24
2827	30
3241	33
2941	28
2847	42
3231	30
2869	28
3121	46
3160	26
2837	32
3223	35
3054	24
2827	33
3247	36
2943	26
2850	42
3231	33
2872	25
3117	46
3160	27
2842	30
3226	36
3061	24
2830	29
3245	34
2941	24
2852	34
3230	29
2874	26
3119	46
3165	29
2842	30
3225	36
3057	24
2831	29
3246	32
2947	27
2854	38
3238	28
2876	28
3109	42
3162	29
2842	30
3221	37
3061	23
2822	35
3248	32
2945	28
2852	39
3233	30
2880	27
3115	46
3168	28
2845	28
3223	38
3063	22
2828	30
3248	32
2947	27
2851	38
3239	29
2875	29
3109	49
3168	27
2843	33
3225	37
3065	22
2834	32
3249	33
2952	27
2853	38
3234	30
2877	26
3119	47
3167	29
2844	32
3221	34
3061	24
2830	32
3245	33
2952	27
2848	37
3237	30
2876	28
3110	49
3169	28
2848	32
3222	36
3066	24
2827	34
3249	32
2948	26
2844	39
3234	28
2877	29
3108	49
3169	26
2847	30
3225	33
3066	26
2828	32
3246	32
2953	24
2845	40
3239	30
2877	26
3099	44
3168	25
2847	26
3220	34
3071	24
2831	33
3243	33
2948	28
2847	36
3235	29
2882	28
3095	50
3173	25
2844	27
3216	35
3068	21
2829	32
3243	33
2955	28
2846	38
3234	29
2876	28
3085	51
3171	28
2842	28
3218	36
3069	27
2831	28
3242	37
2950	26
2839	37
3237	30
2877	29
3083	52
3174	27
2841	26
3211	41
3071	24
2825	33
3241	31
2955	26
2836	36
3232	29
2877	28
3067	50
3170	31
2845	26
3207	36
3076	25
2822	32
3237	30
2953	26
2829	35
3229	30
2879	30
3059	51
3171	29
2836	32
3202	41
3071	21
2819	30
3235	33
2955	26
2825	37
3233	30
2875	28
3037	54
3170	27
2835	28
3193	38
3076	26
2815	30
3232	34
2956	25
2825	37
3225	32
2871	32
3036	54
3170	26
2834	30
3188	38
3068	29
2811	30
3229	32
2956	22
2815	36
3223	34
2866	29
3024	52
3163	28
2824	29
3182	43
3069	26
2809	34
3222	33
2952	23
2813	34
3223	27
2861	29
3015	51
3162	26
2822	29
3180	42
3072	25
2805	31
3214	38
2949	26
2808	32
3218	30
2860	27
3005	52
3154	29
2818	34
3169	37
3057	25
2793	31
3209	32
2935	25
2799	32
3204	29
2848	28
3002	51
3147	28
2804	30
3161	38
3047	26
2783	28
3198	35
2928	24
2780	33
3197	33
2834	30
2983	54
3134	26
2795	31
3153	37
3038	26
2770	29
3188	35
2914	24
2773	34
3184	27
2821	28
2981	53
3124	27
2781	34
3139	42
3024	27
2761	29
3176	32
2905	25
2763	32
3179	30
2814	28
2969	50
3114	27
2776	30
3132	39
3019	25
2751	30
3175	34
2896	25
2756	34
3166	32
2807	32
2968	52
3107	28
2767	33
3125	41
3010	26
2749	32
3170	33
2890	28
2749	33
3169	29
2801	26
2962	53
3108	29
2769	31
3125	42
3011	26
2743	30
3163	34
2890	26
2753	34
3159	33
2804	29
2965	53
3099	28
2762	30
3120	36
3006	25
2741	33
3161	33
2886	28
2748	32
3162	29
2799	28
2963	51
3099	27
2755	32
3126	38
3004	23
2741	29
3160	32
2882	25
2745	32
3159	30
2791	30
2977	52
3100	28
2757	30
3123	38
2996	26
2733	30
3163	36
2879	24
2743	36
3152	30
2790	28
2977	48
3095	27
2757	28
3128	36
2995	22
2738	29
3157	35
2872	24
2747	32
3152	30
2792	28
2976	49
3092	28
2754	32
3127	40
2993	28
2739	30
3162	33
2875	25
2747	33
3157	32
2791	25
2986	48
3090	29
2758	26
3126	40
2989	24
2738	32
3161	34
2874	22
2751	36
3154	32
2793	28
2987	52
3091	26
2755	30
3126	37
2992	27
2739	32
3160	28
2875	27
2744	34
3153	32
2793	28
2989	49
3091	27
2757	28
3128	39
2996	26
2741	32
3161	30
2872	24
2745	35
3155	30
2795	29
2983	48
3096	25
2756	32
3127	38
2993	24
2738	32
3162	33
2876	25
2750	34
3157	30
2795	30
2983	52
3092	29
2758	34
3130	38
2994	26
2739	28
3164	32
2874	27
2754	38
3162	35
2795	26
2983	53
3095	28
2758	34
3133	39
2994	25
2739	30
3160	34
2881	27
2748	35
3157	28
2794	29
2983	50
3099	29
2762	30
3129	38
2999	28
2740	32
3165	33
2883	25
2752	33
3159	29
2797	28
2981	50
3100	29
2763	31
3130	37
3001	25
2744	33
3164	35
2883	27
2750	36
3161	31
2796	28
2983	52
3099	29
2764	26
3126	40
3002	26
2746	34
3167	35
2882	24
2753	35
3161	30
2805	28
2987	51
3101	27
2761	30
3133	37
3002	26
2748	31
3172	33
2882	27
2754	36
3166	32
2801	28
2988	51
3099	28
2759	32
3134	43
3005	28
2745	32
3171	32
2888	29
2753	34
3165	29
2806	31
2987	53
3105	24
2764	27
3134	37
3009	24
2747	33
3167	36
2888	26
2755	34
3165	30
2806	24
2992	54
3105	26
2771	29
3138	41
3007	26
2749	33
3169	33
2889	24
2759	37
3168	32
2805	29
2996	50
3105	28
2769	32
3141	39
3004	25
2750	33
3170	35
2890	26
2763	35
3168	32
2806	31
3003	51
3104	28
2768	32
3141	43
3006	27
2755	35
3172	35
2888	24
2764	37
3165	28
2804	29
3003	52
3104	27
2771	32
3146	36
3009	23
2753	30
3177	32
2892	26
2759	37
3168	29
2804	28
3003	48
3109	32
2771	26
3140	40
3006	26
2754	32
3175	34
2889	26
2765	36
3169	29
2808	26
3008	48
3104	28
2771	31
3142	37
3009	26
2755	32
3182	32
2886	25
2761	37
3167	31
2807	28
3006	49
3108	28
2769	29
3143	41
3007	25
2751	28
3178	35
2891	25
2766	36
3170	30
2807	28
3003	50
3112	32
2773	32
3143	37
3008	26
2754	33
3174	32
2892	26
2764	36
3172	29
2808	26
2993	52
3111	29
2771	32
3144	43
3017	26
2751	30
3177	36
2901	27
2765	34
3174	35
2812	30
2985	53
3113	28
2774	32
3137	40
3019	26
2754	31
3177	33
2898	25
2762	36
3173	33
2811	25
2980	53
3116	29
2773	30
3136	42
3021	25
2751	34
3175	35
2903	24
2762	33
3174	31
2816	27
2965	53
3119	27
2778	30
3138	38
3023	28
2755	33
3176	36
2901	28
